order_id,order_date,ship_date,ship_mode,customer_id,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
CA-2015-135272,2015-12-07,2015-12-12,"Standard Class",MS-17830,Consumer,"United States","Los Angeles",California,West,FUR-FU-10002759,Furniture,Furnishings,"12-1/2 Diameter Round Wall Clock",79.92,4,0.00,28.7712
CA-2016-140928,2016-09-18,2016-09-22,"Standard Class",NB-18655,Corporate,"United States",Jacksonville,Florida,South,FUR-TA-10001095,Furniture,Tables,"Chromcraft Round Conference Tables",383.44,4,0.45,-167.3184
CA-2014-106803,2014-12-29,2015-01-02,"Standard Class",DC-13285,Consumer,"United States","Cottage Grove",Minnesota,Central,OFF-ST-10002444,"Office Supplies",Storage,"Recycled Eldon Regeneration Jumbo File",24.56,2,0.00,6.8768
CA-2014-106803,2014-12-29,2015-01-02,"Standard Class",DC-13285,Consumer,"United States","Cottage Grove",Minnesota,Central,TEC-AC-10001267,Technology,Accessories,"Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...",119.80,4,0.00,47.9200
CA-2017-117240,2017-07-23,2017-07-28,"Standard Class",CP-12340,Corporate,"United States","New York City","New York",East,OFF-BI-10000848,"Office Supplies",Binders,"Angle-D Ring Binders",13.13,3,0.20,4.2666
CA-2017-133333,2017-09-18,2017-09-22,"Standard Class",BF-11020,Corporate,"United States","Green Bay",Wisconsin,Central,OFF-PA-10002377,"Office Supplies",Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages",22.72,4,0.00,10.2240
CA-2015-112319,2015-08-31,2015-09-05,"Standard Class",AR-10510,Consumer,"United States","Los Angeles",California,West,OFF-PA-10003441,"Office Supplies",Paper,"Xerox 226",58.32,9,0.00,27.9936
CA-2017-126046,2017-11-03,2017-11-07,"Standard Class",JC-16105,Corporate,"United States",Atlanta,Georgia,South,OFF-LA-10004484,"Office Supplies",Labels,"Avery 476",12.39,3,0.00,5.6994
CA-2015-114923,2015-02-08,2015-02-13,"Standard Class",LH-17020,Consumer,"United States",Columbus,Ohio,East,TEC-PH-10003931,Technology,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",107.98,3,0.40,-26.9955
CA-2014-162775,2014-01-13,2014-01-15,"Second Class",CS-12250,Corporate,"United States","Bossier City",Louisiana,South,OFF-EN-10001990,"Office Supplies",Envelopes,"Staple envelope",11.36,2,0.00,5.3392
CA-2014-162775,2014-01-13,2014-01-15,"Second Class",CS-12250,Corporate,"United States","Bossier City",Louisiana,South,OFF-EN-10001532,"Office Supplies",Envelopes,"Brown Kraft Recycled Envelopes",50.94,3,0.00,25.4700
CA-2014-162775,2014-01-13,2014-01-15,"Second Class",CS-12250,Corporate,"United States","Bossier City",Louisiana,South,TEC-AC-10003174,Technology,Accessories,"Plantronics S12 Corded Telephone Headset System",646.74,6,0.00,258.6960
CA-2014-162775,2014-01-13,2014-01-15,"Second Class",CS-12250,Corporate,"United States","Bossier City",Louisiana,South,OFF-BI-10004187,"Office Supplies",Binders,"3-ring staple pack",5.64,3,0.00,2.7072
CA-2014-162775,2014-01-13,2014-01-15,"Second Class",CS-12250,Corporate,"United States","Bossier City",Louisiana,South,OFF-ST-10000025,"Office Supplies",Storage,"Fellowes Stor/Drawer Steel Plus Storage Drawers",572.58,6,0.00,34.3548
CA-2014-106810,2014-05-14,2014-05-20,"Standard Class",AJ-10795,Corporate,"United States","Saint Petersburg",Florida,South,FUR-FU-10004306,Furniture,Furnishings,"Electrix Halogen Magnifier Lamp",310.88,2,0.20,23.3160
CA-2016-157245,2016-05-19,2016-05-24,"Standard Class",LE-16810,Consumer,"United States",Arlington,Virginia,South,FUR-CH-10003746,Furniture,Chairs,"Hon 4070 Series Pagoda Round Back Stacking Chairs",641.96,2,0.00,179.7488
CA-2017-104220,2017-01-30,2017-02-05,"Standard Class",BV-11245,Corporate,"United States","Des Moines",Iowa,Central,OFF-BI-10001036,"Office Supplies",Binders,"Cardinal EasyOpen D-Ring Binders",18.28,2,0.00,9.1400
CA-2017-104220,2017-01-30,2017-02-05,"Standard Class",BV-11245,Corporate,"United States","Des Moines",Iowa,Central,TEC-PH-10004614,Technology,Phones,"AT&T 841000 Phone",207.00,3,0.00,51.7500
CA-2017-104220,2017-01-30,2017-02-05,"Standard Class",BV-11245,Corporate,"United States","Des Moines",Iowa,Central,OFF-BI-10000301,"Office Supplies",Binders,"GBC Instant Report Kit",32.35,5,0.00,16.1750
CA-2017-104220,2017-01-30,2017-02-05,"Standard Class",BV-11245,Corporate,"United States","Des Moines",Iowa,Central,OFF-BI-10003910,"Office Supplies",Binders,"DXL Angle-View Binders with Locking Rings by Samsill",7.71,1,0.00,3.4695
CA-2017-104220,2017-01-30,2017-02-05,"Standard Class",BV-11245,Corporate,"United States","Des Moines",Iowa,Central,OFF-AR-10004648,"Office Supplies",Art,"Boston 19500 Mighty Mite Electric Pencil Sharpener",40.30,2,0.00,10.8810
CA-2017-104220,2017-01-30,2017-02-05,"Standard Class",BV-11245,Corporate,"United States","Des Moines",Iowa,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58,7,0.00,14.5236
CA-2014-165974,2014-06-29,2014-07-06,"Standard Class",DL-12865,Consumer,"United States",Cincinnati,Ohio,East,OFF-AR-10003405,"Office Supplies",Art,"Dixon My First Ticonderoga Pencil, #2",32.76,7,0.20,3.6855
CA-2015-144267,2015-08-21,2015-08-23,"First Class",NZ-18565,"Home Office","United States","San Francisco",California,West,FUR-CH-10002335,Furniture,Chairs,"Hon GuestStacker Chair",544.01,3,0.20,40.8006
CA-2015-144267,2015-08-21,2015-08-23,"First Class",NZ-18565,"Home Office","United States","San Francisco",California,West,OFF-PA-10000157,"Office Supplies",Paper,"Xerox 191",59.94,3,0.00,28.1718
CA-2015-144267,2015-08-21,2015-08-23,"First Class",NZ-18565,"Home Office","United States","San Francisco",California,West,OFF-PA-10001947,"Office Supplies",Paper,"Xerox 1974",23.92,4,0.00,11.7208
CA-2015-144267,2015-08-21,2015-08-23,"First Class",NZ-18565,"Home Office","United States","San Francisco",California,West,OFF-PA-10003657,"Office Supplies",Paper,"Xerox 1927",4.28,1,0.00,1.9260
US-2015-157014,2015-10-03,2015-10-06,"Second Class",BM-11785,Consumer,"United States",Columbus,Ohio,East,OFF-BI-10001098,"Office Supplies",Binders,"Acco D-Ring Binder w/DublLock",32.07,5,0.70,-22.4490
US-2015-157014,2015-10-03,2015-10-06,"Second Class",BM-11785,Consumer,"United States",Columbus,Ohio,East,TEC-AC-10002167,Technology,Accessories,"Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive",24.00,2,0.20,-2.7000
US-2015-157014,2015-10-03,2015-10-06,"Second Class",BM-11785,Consumer,"United States",Columbus,Ohio,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49,1,0.50,-15.6156
US-2015-157014,2015-10-03,2015-10-06,"Second Class",BM-11785,Consumer,"United States",Columbus,Ohio,East,TEC-AC-10000057,Technology,Accessories,"Microsoft Natural Ergonomic Keyboard 4000",47.98,2,0.20,0.5998
CA-2015-154921,2015-05-23,2015-05-28,"Standard Class",EA-14035,Corporate,"United States",Columbia,"South Carolina",South,OFF-EN-10000056,"Office Supplies",Envelopes,"Cameo Buff Policy Envelopes",186.69,3,0.00,87.7443
CA-2017-129567,2017-03-17,2017-03-21,"Second Class",CL-12565,Consumer,"United States",Lancaster,California,West,OFF-BI-10000014,"Office Supplies",Binders,"Heavy-Duty E-Z-D Binders",17.46,2,0.20,5.8914
CA-2015-154620,2015-12-12,2015-12-16,"Standard Class",LT-17110,Consumer,"United States",Lancaster,California,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.93,2,0.20,34.8928
CA-2015-115938,2015-06-26,2015-06-30,"Standard Class",SA-20830,Consumer,"United States",Richmond,Virginia,South,OFF-BI-10001543,"Office Supplies",Binders,"GBC VeloBinder Manual Binding System",143.96,4,0.00,69.1008
CA-2015-115938,2015-06-26,2015-06-30,"Standard Class",SA-20830,Consumer,"United States",Richmond,Virginia,South,OFF-ST-10001321,"Office Supplies",Storage,"Decoflex Hanging Personal Folder File, Blue",15.42,1,0.00,4.1634
CA-2015-115938,2015-06-26,2015-06-30,"Standard Class",SA-20830,Consumer,"United States",Richmond,Virginia,South,OFF-BI-10001132,"Office Supplies",Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2" X 11"",43.04,8,0.00,21.0896
CA-2015-115938,2015-06-26,2015-06-30,"Standard Class",SA-20830,Consumer,"United States",Richmond,Virginia,South,FUR-CH-10003199,Furniture,Chairs,"Office Star - Contemporary Task Swivel Chair",332.94,3,0.00,79.9056
CA-2016-105256,2016-05-20,2016-05-20,"Same Day",JK-15730,Consumer,"United States",Asheville,"North Carolina",South,TEC-PH-10001530,Technology,Phones,"Cisco Unified IP Phone 7945G VoIP phone",1363.96,5,0.20,85.2475
CA-2014-156433,2014-09-20,2014-09-26,"Standard Class",ES-14020,Consumer,"United States","San Francisco",California,West,OFF-LA-10001569,"Office Supplies",Labels,"Avery 499",9.96,2,0.00,4.5816
CA-2014-156433,2014-09-20,2014-09-26,"Standard Class",ES-14020,Consumer,"United States","San Francisco",California,West,OFF-PA-10003724,"Office Supplies",Paper,"Wirebound Message Book, 4 per Page",21.72,4,0.00,10.6428
CA-2017-151428,2017-09-21,2017-09-26,"Standard Class",RH-19495,Consumer,"United States",Rochester,Minnesota,Central,OFF-BI-10000546,"Office Supplies",Binders,"Avery Durable Binders",20.16,7,0.00,9.8784
CA-2015-124653,2015-12-24,2015-12-26,"First Class",DB-13120,Corporate,"United States",Rochester,"New York",East,OFF-PA-10000176,"Office Supplies",Paper,"Xerox 1887",132.79,7,0.00,63.7392
CA-2015-124653,2015-12-24,2015-12-26,"First Class",DB-13120,Corporate,"United States",Rochester,"New York",East,OFF-PA-10002365,"Office Supplies",Paper,"Xerox 1967",12.96,2,0.00,6.2208
CA-2015-124653,2015-12-24,2015-12-26,"First Class",DB-13120,Corporate,"United States",Rochester,"New York",East,OFF-LA-10002271,"Office Supplies",Labels,"Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set",21.56,7,0.00,10.3488
CA-2015-101910,2015-11-27,2015-12-03,"Standard Class",CD-11920,Consumer,"United States","Lake Elsinore",California,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,0.20,17.7450
CA-2017-105809,2017-02-20,2017-02-23,"First Class",HW-14935,Corporate,"United States","San Diego",California,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14" Contract Wall Clock",22.23,1,0.00,7.3359
CA-2017-105809,2017-02-20,2017-02-23,"First Class",HW-14935,Corporate,"United States","San Diego",California,West,TEC-PH-10001580,Technology,Phones,"Logitech Mobile Speakerphone P710e - speaker phone",215.97,2,0.20,18.8972
CA-2016-136133,2016-08-18,2016-08-23,"Second Class",HW-14935,Corporate,"United States","New York City","New York",East,OFF-AP-10000576,"Office Supplies",Appliances,"Belkin 7 Outlet SurgeMaster II",355.32,9,0.00,99.4896
CA-2016-115504,2016-03-12,2016-03-17,"Standard Class",MC-18130,Corporate,"United States",Monroe,Louisiana,South,OFF-PA-10003953,"Office Supplies",Paper,"Xerox 218",12.96,2,0.00,6.2208
CA-2017-135783,2017-04-22,2017-04-24,"First Class",GM-14440,Consumer,"United States","San Francisco",California,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0.00,6.2152
CA-2014-134313,2014-11-01,2014-11-07,"Standard Class",RA-19915,Consumer,"United States",Denver,Colorado,West,OFF-AR-10001897,"Office Supplies",Art,"Model L Table or Wall-Mount Pencil Sharpener",43.18,3,0.20,4.3176
CA-2014-134313,2014-11-01,2014-11-07,"Standard Class",RA-19915,Consumer,"United States",Denver,Colorado,West,TEC-PH-10001795,Technology,Phones,"ClearOne CHATAttach 160 - speaker phone",1983.97,4,0.20,247.9960
CA-2015-140921,2015-02-03,2015-02-05,"First Class",AA-10375,Consumer,"United States",Omaha,Nebraska,Central,FUR-FU-10003347,Furniture,Furnishings,"Coloredge Poster Frame",28.40,2,0.00,11.0760
CA-2015-140921,2015-02-03,2015-02-05,"First Class",AA-10375,Consumer,"United States",Omaha,Nebraska,Central,TEC-AC-10004901,Technology,Accessories,"Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ",149.97,3,0.00,50.9898
CA-2014-151995,2014-10-13,2014-10-15,"First Class",ZC-21910,Consumer,"United States",Edmonds,Washington,West,OFF-AR-10003190,"Office Supplies",Art,"Newell 32",11.52,4,0.00,3.2256
CA-2014-151995,2014-10-13,2014-10-15,"First Class",ZC-21910,Consumer,"United States",Edmonds,Washington,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29" High Table Top",1298.55,5,0.00,311.6520
CA-2014-151995,2014-10-13,2014-10-15,"First Class",ZC-21910,Consumer,"United States",Edmonds,Washington,West,OFF-AP-10000240,"Office Supplies",Appliances,"Belkin F9G930V10-GRY 9 Outlet Surge",213.92,4,0.00,62.0368
CA-2014-151995,2014-10-13,2014-10-15,"First Class",ZC-21910,Consumer,"United States",Edmonds,Washington,West,TEC-AC-10001101,Technology,Accessories,"Sony 16GB Class 10 Micro SDHC R40 Memory Card",25.78,2,0.00,2.5780
CA-2017-143686,2017-05-14,2017-05-14,"Same Day",PJ-19015,Consumer,"United States","Santa Ana",California,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0.00,6.2152
CA-2017-143686,2017-05-14,2017-05-14,"Same Day",PJ-19015,Consumer,"United States","Santa Ana",California,West,TEC-AC-10001838,Technology,Accessories,"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",1399.93,7,0.00,601.9699
CA-2015-106565,2015-03-20,2015-03-23,"First Class",BW-11110,Corporate,"United States",Milwaukee,Wisconsin,Central,OFF-PA-10000061,"Office Supplies",Paper,"Xerox 205",51.84,8,0.00,24.8832
CA-2016-149370,2016-09-15,2016-09-19,"Standard Class",DB-13210,Consumer,"United States",Philadelphia,Pennsylvania,East,OFF-PA-10003651,"Office Supplies",Paper,"Xerox 1968",5.34,1,0.20,1.8704
CA-2014-140858,2014-06-28,2014-07-02,"Standard Class",CA-12775,Consumer,"United States",Philadelphia,Pennsylvania,East,OFF-PA-10000304,"Office Supplies",Paper,"Xerox 1995",41.47,8,0.20,14.5152
CA-2014-140858,2014-06-28,2014-07-02,"Standard Class",CA-12775,Consumer,"United States",Philadelphia,Pennsylvania,East,OFF-BI-10003094,"Office Supplies",Binders,"Self-Adhesive Ring Binder Labels",3.17,3,0.70,-2.4288
CA-2014-140858,2014-06-28,2014-07-02,"Standard Class",CA-12775,Consumer,"United States",Philadelphia,Pennsylvania,East,FUR-CH-10001394,Furniture,Chairs,"Global Leather Executive Chair",1228.47,5,0.30,0.0000
CA-2014-140858,2014-06-28,2014-07-02,"Standard Class",CA-12775,Consumer,"United States",Philadelphia,Pennsylvania,East,OFF-BI-10004230,"Office Supplies",Binders,"GBC Recycled Grain Textured Covers",31.09,3,0.70,-22.7964
CA-2014-140858,2014-06-28,2014-07-02,"Standard Class",CA-12775,Consumer,"United States",Philadelphia,Pennsylvania,East,OFF-PA-10003395,"Office Supplies",Paper,"Xerox 1941",335.52,4,0.20,117.4320
CA-2017-101434,2017-06-20,2017-06-27,"Standard Class",TR-21325,Consumer,"United States",Belleville,"New Jersey",East,TEC-AC-10002402,Technology,Accessories,"Razer Kraken PRO Over Ear PC and Music Headset",239.97,3,0.00,71.9910
CA-2017-101434,2017-06-20,2017-06-27,"Standard Class",TR-21325,Consumer,"United States",Belleville,"New Jersey",East,OFF-LA-10003223,"Office Supplies",Labels,"Avery 508",9.82,2,0.00,4.8118
US-2014-102071,2014-05-09,2014-05-15,"Standard Class",PG-18820,Consumer,"United States","San Francisco",California,West,TEC-AC-10003441,Technology,Accessories,"Kingston Digital DataTraveler 32GB USB 2.0",67.80,4,0.00,4.0680
US-2014-102071,2014-05-09,2014-05-15,"Standard Class",PG-18820,Consumer,"United States","San Francisco",California,West,TEC-AC-10000109,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",167.97,3,0.00,40.3128
CA-2017-126956,2017-08-21,2017-08-28,"Standard Class",GT-14710,Consumer,"United States",Lakeville,Minnesota,Central,OFF-FA-10002280,"Office Supplies",Fasteners,"Advantus Plastic Paper Clips",35.00,7,0.00,16.8000
CA-2017-126956,2017-08-21,2017-08-28,"Standard Class",GT-14710,Consumer,"United States",Lakeville,Minnesota,Central,OFF-SU-10000381,"Office Supplies",Supplies,"Acme Forged Steel Scissors with Black Enamel Handles",37.24,4,0.00,10.7996
CA-2017-126956,2017-08-21,2017-08-28,"Standard Class",GT-14710,Consumer,"United States",Lakeville,Minnesota,Central,OFF-EN-10004459,"Office Supplies",Envelopes,"Security-Tint Envelopes",15.28,2,0.00,7.4872
CA-2017-129462,2017-06-16,2017-06-21,"Second Class",JE-15745,Consumer,"United States",Florence,Kentucky,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96,2,0.00,90.5880
CA-2017-129462,2017-06-16,2017-06-21,"Second Class",JE-15745,Consumer,"United States",Florence,Kentucky,South,OFF-AP-10003884,"Office Supplies",Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,3,0.00,50.5848
CA-2017-129462,2017-06-16,2017-06-21,"Second Class",JE-15745,Consumer,"United States",Florence,Kentucky,South,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",191.98,2,0.00,51.8346
CA-2017-129462,2017-06-16,2017-06-21,"Second Class",JE-15745,Consumer,"United States",Florence,Kentucky,South,TEC-PH-10002085,Technology,Phones,"Clarity 53712",65.99,1,0.00,17.1574
CA-2016-165316,2016-07-23,2016-07-27,"Standard Class",JB-15400,Corporate,"United States",Tampa,Florida,South,OFF-AR-10002956,"Office Supplies",Art,"Boston 16801 Nautilus Battery Pencil Sharpener",35.22,2,0.20,2.6412
CA-2016-165316,2016-07-23,2016-07-27,"Standard Class",JB-15400,Corporate,"United States",Tampa,Florida,South,OFF-AP-10003266,"Office Supplies",Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.70,2,0.20,6.5164
CA-2016-165316,2016-07-23,2016-07-27,"Standard Class",JB-15400,Corporate,"United States",Tampa,Florida,South,TEC-MA-10004002,Technology,Machines,"Zebra GX420t Direct Thermal/Thermal Transfer Printer",265.48,1,0.50,-111.4995
US-2014-115987,2014-09-08,2014-09-13,"Second Class",LH-17020,Consumer,"United States",Tyler,Texas,Central,OFF-BI-10001071,"Office Supplies",Binders,"GBC ProClick Punch Binding System",51.18,4,0.80,-79.3352
US-2017-156083,2017-11-04,2017-11-11,"Standard Class",JL-15175,"Home Office","United States",Columbia,Tennessee,South,OFF-PA-10001560,"Office Supplies",Paper,"Adams Telephone Message Books, 5 1/4 x 11",9.66,2,0.20,3.2616
US-2016-137547,2016-03-07,2016-03-12,"Standard Class",EB-13705,Corporate,"United States","Fort Worth",Texas,Central,TEC-PH-10002365,Technology,Phones,"Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S",21.07,3,0.20,1.5804
CA-2015-100454,2015-11-20,2015-11-25,"Standard Class",BM-11650,Corporate,"United States","New York City","New York",East,OFF-AR-10004648,"Office Supplies",Art,"Boston 19500 Mighty Mite Electric Pencil Sharpener",60.45,3,0.00,16.3215
CA-2015-100454,2015-11-20,2015-11-25,"Standard Class",BM-11650,Corporate,"United States","New York City","New York",East,OFF-AR-10002578,"Office Supplies",Art,"Newell 335",11.52,4,0.00,3.3408
CA-2015-100454,2015-11-20,2015-11-25,"Standard Class",BM-11650,Corporate,"United States","New York City","New York",East,FUR-BO-10001519,Furniture,Bookcases,"O'Sullivan 3-Shelf Heavy-Duty Bookcases",186.05,4,0.20,9.3024
CA-2016-161669,2016-11-07,2016-11-09,"First Class",EM-14095,Corporate,"United States","Los Angeles",California,West,OFF-BI-10001294,"Office Supplies",Binders,"Fellowes Binding Cases",37.44,4,0.20,11.7000
CA-2016-161669,2016-11-07,2016-11-09,"First Class",EM-14095,Corporate,"United States","Los Angeles",California,West,OFF-BI-10001636,"Office Supplies",Binders,"Ibico Plastic and Wire Spiral Binding Combs",26.98,4,0.20,8.7672
CA-2016-161669,2016-11-07,2016-11-09,"First Class",EM-14095,Corporate,"United States","Los Angeles",California,West,OFF-SU-10002503,"Office Supplies",Supplies,"Acme Preferred Stainless Steel Scissors",11.36,2,0.00,3.2944
CA-2016-161669,2016-11-07,2016-11-09,"First Class",EM-14095,Corporate,"United States","Los Angeles",California,West,OFF-LA-10004093,"Office Supplies",Labels,"Avery 486",14.62,2,0.00,6.8714
CA-2015-114300,2015-10-13,2015-10-17,"Standard Class",AF-10885,Consumer,"United States",Louisville,Kentucky,South,TEC-PH-10001552,Technology,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",83.72,7,0.00,23.4416
CA-2015-114300,2015-10-13,2015-10-17,"Standard Class",AF-10885,Consumer,"United States",Louisville,Kentucky,South,FUR-CH-10001891,Furniture,Chairs,"Global Deluxe Office Fabric Chairs",287.94,3,0.00,77.7438
CA-2017-107503,2017-01-01,2017-01-06,"Standard Class",GA-14725,Consumer,"United States",Lorain,Ohio,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10" Round Wall Clock, Black",48.90,4,0.20,8.5568
CA-2014-107755,2014-02-07,2014-02-12,"Standard Class",CK-12760,Corporate,"United States",Linden,"New Jersey",East,TEC-AC-10000710,Technology,Accessories,"Maxell DVD-RAM Discs",115.36,7,0.00,49.6048
CA-2016-152534,2016-06-20,2016-06-25,"Second Class",DP-13105,Corporate,"United States",Salinas,California,West,OFF-AR-10002335,"Office Supplies",Art,"DIXON Oriole Pencils",5.16,2,0.00,1.3416
CA-2016-152534,2016-06-20,2016-06-25,"Second Class",DP-13105,Corporate,"United States",Salinas,California,West,OFF-PA-10001870,"Office Supplies",Paper,"Xerox 202",38.88,6,0.00,18.6624
CA-2016-113747,2016-05-28,2016-06-04,"Standard Class",VD-21670,Consumer,"United States",Jackson,Mississippi,South,OFF-AR-10003373,"Office Supplies",Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,6,0.00,50.1876
CA-2016-123274,2016-02-19,2016-02-24,"Standard Class",GT-14710,Consumer,"United States","New York City","New York",East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14" Contract Wall Clock",44.46,2,0.00,14.6718
CA-2016-123274,2016-02-19,2016-02-24,"Standard Class",GT-14710,Consumer,"United States","New York City","New York",East,OFF-ST-10000736,"Office Supplies",Storage,"Carina Double Wide Media Storage Towers in Natural & Black",242.94,3,0.00,9.7176
CA-2014-125612,2014-08-03,2014-08-08,"Standard Class",BK-11260,Consumer,"United States","New York City","New York",East,OFF-PA-10001019,"Office Supplies",Paper,"Xerox 1884",39.96,2,0.00,18.7812
CA-2014-125612,2014-08-03,2014-08-08,"Standard Class",BK-11260,Consumer,"United States","New York City","New York",East,OFF-SU-10002537,"Office Supplies",Supplies,"Acme Box Cutter Scissors",102.30,10,0.00,26.5980
CA-2014-125612,2014-08-03,2014-08-08,"Standard Class",BK-11260,Consumer,"United States","New York City","New York",East,OFF-ST-10003221,"Office Supplies",Storage,"Staple magnet",21.36,2,0.00,5.7672
CA-2017-161984,2017-04-10,2017-04-15,"Standard Class",SJ-20125,"Home Office","United States","New Brunswick","New Jersey",East,OFF-PA-10004569,"Office Supplies",Paper,"Wirebound Message Books, Two 4 1/4" x 5" Forms per Page",7.61,1,0.00,3.5767
CA-2017-161984,2017-04-10,2017-04-15,"Standard Class",SJ-20125,"Home Office","United States","New Brunswick","New Jersey",East,OFF-FA-10000624,"Office Supplies",Fasteners,"OIC Binder Clips",7.16,2,0.00,3.5800
CA-2014-133851,2014-06-09,2014-06-16,"Standard Class",CM-12445,Consumer,"United States","San Francisco",California,West,OFF-SU-10001225,"Office Supplies",Supplies,"Staple remover",7.36,2,0.00,0.1472
CA-2014-133851,2014-06-09,2014-06-16,"Standard Class",CM-12445,Consumer,"United States","San Francisco",California,West,OFF-AR-10003752,"Office Supplies",Art,"Deluxe Chalkboard Eraser Cleaner",23.10,2,0.00,10.6260
CA-2016-134474,2016-01-05,2016-01-07,"Second Class",AJ-10795,Corporate,"United States",Jacksonville,Florida,South,TEC-AC-10001714,Technology,Accessories,"Logitech MX Performance Wireless Mouse",191.47,6,0.20,40.6878
CA-2016-134474,2016-01-05,2016-01-07,"Second Class",AJ-10795,Corporate,"United States",Jacksonville,Florida,South,OFF-AR-10003958,"Office Supplies",Art,"Newell 337",5.25,2,0.20,0.5904
CA-2016-134474,2016-01-05,2016-01-07,"Second Class",AJ-10795,Corporate,"United States",Jacksonville,Florida,South,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",59.18,2,0.20,5.1786
CA-2014-149020,2014-01-10,2014-01-15,"Standard Class",AJ-10780,Corporate,"United States",Springfield,Virginia,South,OFF-LA-10004272,"Office Supplies",Labels,"Avery 482",2.89,1,0.00,1.3583
CA-2014-149020,2014-01-10,2014-01-15,"Standard Class",AJ-10780,Corporate,"United States",Springfield,Virginia,South,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2" Diameter Ridgewood Wall Clock",51.94,1,0.00,21.2954
CA-2016-134362,2016-09-29,2016-10-02,"First Class",LS-16945,Corporate,"United States",Philadelphia,Pennsylvania,East,OFF-LA-10004853,"Office Supplies",Labels,"Avery 483",15.94,4,0.20,5.1792
CA-2014-136742,2014-04-06,2014-04-10,"Standard Class",GP-14740,Corporate,"United States",Lancaster,Pennsylvania,East,OFF-BI-10003719,"Office Supplies",Binders,"Large Capacity Hanging Post Binders",44.91,6,0.70,-35.9280
CA-2016-158099,2016-09-03,2016-09-05,"First Class",PK-18910,"Home Office","United States",Philadelphia,Pennsylvania,East,OFF-BI-10000545,"Office Supplies",Binders,"GBC Ibimaster 500 Manual ProClick Binding System",1141.47,5,0.70,-760.9800
CA-2016-158099,2016-09-03,2016-09-05,"First Class",PK-18910,"Home Office","United States",Philadelphia,Pennsylvania,East,TEC-PH-10002496,Technology,Phones,"Cisco SPA301",280.78,3,0.40,-46.7970
CA-2015-131128,2015-10-19,2015-10-20,"First Class",TB-21520,Consumer,"United States",Concord,"New Hampshire",East,OFF-PA-10003591,"Office Supplies",Paper,"Southworth 100% Cotton The Best Paper",34.44,3,0.00,17.2200
CA-2014-148488,2014-12-10,2014-12-15,"Standard Class",SM-20005,Consumer,"United States","New York City","New York",East,OFF-PA-10004470,"Office Supplies",Paper,"Adams Write n' Stick Phone Message Book, 11" X 5 1/4", 200 Messages",11.36,2,0.00,5.2256
CA-2014-148488,2014-12-10,2014-12-15,"Standard Class",SM-20005,Consumer,"United States","New York City","New York",East,OFF-BI-10000315,"Office Supplies",Binders,"Poly Designer Cover & Back",106.34,7,0.20,37.2204
CA-2017-114636,2017-08-25,2017-08-29,"Standard Class",GA-14725,Consumer,"United States",Charlotte,"North Carolina",South,OFF-PA-10001790,"Office Supplies",Paper,"Xerox 1910",192.16,5,0.20,67.2560
